id,song,artist,album,type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1i7gybd4iuAm3dSzktiCDN,Finally Found You,"Enrique Iglesias, Sammy Adams",Finally Found You,audio_features,0.622,0.884,4,-4.812,1,0.0895,0.0113,0,0.349,0.627,127.95
2eqKGlnRKjuFdQZUGbScJ9,Miracle,Hurts,Miracle,audio_features,0.395,0.826,2,-2.985,0,0.0348,0.0282,6.39e-06,0.328,0.405,85.004
2ngP9Hye3TKGTAMQTd7i5c,B-e-a-utiful,Megan Nicole,B-e-a-utiful,audio_features,0.358,0.688,0,-4.673,1,0.128,0.184,0,0.259,0.714,77.479
5gtxA9KghGzVBtWeADNy14,"Driving Around (feat. Pitbull, David Rush & Vein)","Mr. 305, Pitbull, David Rush, Vein","International Takeover (feat. Pitbull, David Rush, Qwote, Vein, Jump Smokers, Baby Bash, Trina, Ty, Selena Serrano & Trick Daddy)",audio_features,0.742,0.928,9,-3.613,1,0.052,0.0432,0,0.318,0.724,130.003
3lGL219tz1Cjy5Zeno5T7m,Ode to the Bouncer,Studio Killers,Studio Killers,audio_features,0.644,0.975,11,-3.379,1,0.0512,0.0417,0.000316,0.0869,0.868,122.99
7lgA34nFXxjqQgyLkPUcLv,Jenny (I Wanna Ruin Our Friendship),Studio Killers,Studio Killers,audio_features,0.668,0.799,11,-5.701,1,0.0333,0.00305,0.0148,0.277,0.563,133.929
4UXrcA0aP09rQh0eCwn5hx,Live It Up,"Jennifer Lopez, Pitbull",Live It Up,audio_features,0.694,0.723,6,-5.107,1,0.187,0.0156,0,0.333,0.653,127.988
3f2UEozQvFOzeBojmaqnY9,Wild,"Jessie J, Big Sean",Wild,audio_features,0.78,0.879,11,-5.472,0,0.16,0.00228,8.5e-05,0.17,0.594,129.008
6AviHKu3ydzAePBmzEi62v,Popular Song,"MIKA, Ariana Grande",Yours Truly,audio_features,0.666,0.81,8,-4.574,1,0.0458,0.152,0,0.0613,0.811,99.023
0oPDjsyEtvBfescdyJcWYt,How Ya Doin'? (feat. Missy Elliott),"Little Mix, Missy Elliott",How Ya Doin'? (feat. Missy Elliott),audio_features,0.359,0.95,10,-3.49,0,0.476,0.09,0,0.371,0.51,200.617
3UrNOHCzVxX2KZbNcKQAyu,High School,"Nicki Minaj, Lil Wayne",Pink Friday: Roman Reloaded The Re-Up (Explicit Version),audio_features,0.531,0.683,1,-4.093,0,0.333,0.135,0.00265,0.22,0.212,84.817
2KCfVhgzNGJWnvZ01W4c4o,Dancing With Tears In My Eyes,Kesha,Animal + Cannibal (Deluxe Edition),audio_features,0.619,0.924,7,-3.208,1,0.0978,0.0103,2.75e-05,0.296,0.642,120.021
56ZDcszhe1eCeghso93fXP,Sunshine,Matisyahu,Spark Seeker,audio_features,0.691,0.791,0,-3.747,1,0.0613,0.00654,0,0.0729,0.793,100.044
1SLfor1HGQcQmUfQj0X685,DJ Got Us Fallin' In Love (feat. Pitbull),"Usher, Pitbull",Pure... Pop,audio_features,0.63,0.819,7,-5.629,0,0.131,0.029,0,0.084,0.665,119.954
0vvG0VEN6l2fbIEUtq3mQD,American Girl,Bonnie McKee,American Girl,audio_features,0.66,0.816,0,-4.332,0,0.0344,0.00976,1.87e-05,0.59,0.66,127.97
3nenYQpz28iHiuS1loQ4Xz,Saturnus,"Brädi, Illi",Saturnus,audio_features,0.741,0.79,10,-4.415,1,0.107,0.0835,0,0.235,0.412,120.071
666ukYl1jDeTAGg7AwfS5L,Eat Sleep Rave Repeat (feat. Beardyman) - Dimitri Vegas & Like Mike vs. Ummet Ozcan Tomorrowland Radio Edit,"Fatboy Slim, Riva Starr, Beardyman",Eat Sleep Rave Repeat (feat. Beardyman),audio_features,0.449,0.898,7,-4.126,1,0.0835,0.0629,0.204,0.146,0.181,129.984
66qlqxhEMpSHOzjRK4il0b,Castle on the Hill,Ed Sheeran,Castle on the Hill,audio_features,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007
3bCuspxImskpiHF3udYdFI,Loistat Pimeäs,Mikael Gabriel,Loistat Pimeäs,audio_features,0.559,0.767,9,-5.89,0,0.0395,0.00902,0,0.232,0.609,135.081
0FE9t6xYkqWXU2ahLh6D8X,Shape of You,Ed Sheeran,Shape of You,audio_features,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977
40UroIGvsMPLPBYwH8rMNA,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),"Vice, Skizzy Mars, Jasmine Thompson",Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),audio_features,0.779,0.671,9,-5.829,1,0.0814,0.153,1.12e-05,0.115,0.718,104.953
4cSR8iebRqGXHFHo7lHIpm,Believer,"Major Lazer, Showtek",Believer,audio_features,0.596,0.905,8,-3.438,0,0.0515,0.0743,0.00168,0.129,0.692,144.981
53nNxpVCDUwblGyAazoSS8,Mixet Tahdo,"Mäkki, Pyhimys",Mixet Tahdo,audio_features,0.849,0.699,1,-6.385,1,0.075,0.232,0,0.0498,0.511,104.99
1a5Yu5L18qNxVhXx38njON,Hear Me Now,"Alok, Bruno Martini, Zeeba",Hear Me Now,audio_features,0.788,0.43,11,-7.757,1,0.0419,0.537,0.00261,0.0936,0.461,121.996
15vzANxN8G9wWfwAJLLMCg,Paris,The Chainsmokers,Paris,audio_features,0.646,0.644,2,-6.763,1,0.031,0.0243,0,0.0888,0.251,99.999
64x57KuX1J4TLrdWjkpdqt,Vidorra,Tungevaag,Vidorra,audio_features,0.619,0.765,9,-7.424,0,0.0306,0.0324,0.000254,0.248,0.754,127.998
0njrmvVVWIrcEXkUA4MOO7,Springfield,"Tungevaag, ItaloBrothers",Springfield,audio_features,0.754,0.838,6,-2.98,0,0.0647,0.00634,0,0.0644,0.118,127.983
45Hsbni3CutyzdVm7QO9F2,Habits (Stay High) - Oliver Nelson Remix,"Tove Lo, Oliver Nelson",Truth Serum,audio_features,0.78,0.785,0,-4.3,0,0.0746,0.0346,0.0127,0.157,0.49,116.007
3uoQULcUWfnt6nc6J7Vgai,Your Love Is My Drug,Kesha,Animal,audio_features,0.829,0.627,1,-3.928,1,0.0759,0.00663,0,0.0939,0.72,120.048
7xV6oF0LMnrXKEs6JrWQXf,Where Them Girls At (feat. Nicki Minaj & Flo Rida),"David Guetta, Nicki Minaj, Flo Rida",Where Them Girls At (feat. Nicki Minaj & Flo Rida),audio_features,0.666,0.876,3,-3.078,1,0.0414,0.055,0,0.259,0.552,129.884
123NAAjn1RMY2WeoZH8pVN,Whatcha Say,Jason Derulo,Whatcha Say,audio_features,0.615,0.711,11,-5.507,1,0.0779,0.0444,0,0.145,0.711,144.036
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,Up All Night,audio_features,0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99
661cekUlECjO5CHlcnwgI3,Viimeinen,Nylon Beat,Parhaat!,audio_features,0.619,0.854,6,-5.42,1,0.0293,0.0119,0.111,0.112,0.518,97.914
6sXwvkik0sHXxUgwPviuF9,Tytöt Tykkää,Tea,Tytöt Tykkää,audio_features,0.975,0.722,9,-4.597,0,0.1,0.163,0,0.0608,0.909,125.049
26eOTllWPn7oKuDUJnsJwF,The Sweet Escape,"Gwen Stefani, Akon",The Sweet Escape (International Version),audio_features,0.756,0.77,1,-3.502,1,0.0343,0.191,0,0.178,0.73,119.961
4shgvM4ClrZeDiflNJwlGd,Sugar (feat. Wynter),"Flo Rida, Wynter Gordon",R.O.O.T.S. (Route of Overcoming the Struggle),audio_features,0.738,0.868,1,-4.15,1,0.0348,0.0371,0,0.294,0.199,130.003
6o3s08kk2fQI37vxGZDrJ1,Snap Yo Fingers,"Lil Jon, E-40, Sean Paul of Youngbloodz",Snap Yo Fingers - Single,audio_features,0.835,0.757,8,-5.029,0,0.23,0.00647,0,0.29,0.626,82.038
5T7ywazdGIydr6JCW6t02j,Smooth Criminal - 2012 Remaster,Michael Jackson,Bad (Remastered),audio_features,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193
40VAYnnGBDLQVXD8D1ager,SexyBack,"Justin Timberlake, Timbaland",FutureSex/LoveSounds,audio_features,0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117.0
1CWByPTazwEnqfeC9FfdxA,Rusketusraidat,PMMP,Kuulkaas Enot!,audio_features,0.709,0.855,9,-4.408,0,0.0544,0.0624,0.00156,0.0357,0.902,130.059
0ricCMwmnkaDwkQHGtHD2u,Salaisuudet,Tuuli,Salaisuudet,audio_features,0.701,0.814,3,-4.751,1,0.0276,0.0689,0,0.367,0.769,105.023
6kj92vwOVwBAxhpkiSQJE7,Rakkauden haudalla,Jonna Tervomaa,Lemmikit (Erikoispainos),audio_features,0.289,0.571,5,-8.432,0,0.0273,0.255,0.000125,0.304,0.262,91.152
19z17doSqEhhm4aidrUHIB,Rehab,Amy Winehouse,Back To Black,audio_features,0.42,0.873,0,-2.963,1,0.0685,0.0408,2.17e-06,0.568,0.728,72.858
4hc2EO30jDRhSwBww2MI9Z,Puuttuva palanen,"Robin, Brädi",Chillaa (Deluxe),audio_features,0.835,0.86,11,-5.231,0,0.0302,0.0453,6.25e-06,0.168,0.882,117.991
7JbVytcMOu6JT5KcWzSgQh,Pomppufiilis,Munamies,Pomppufiilis,audio_features,0.732,0.869,0,-4.561,1,0.0698,0.275,0,0.314,0.962,118.056
7bF4r9iNGX0HxJnuHn3p20,Poika (saunoo),Poju,Poika,audio_features,0.655,0.987,6,-3.917,0,0.0562,0.123,0,0.0471,0.961,120.005
7mitXLIMCflkhZiD34uEQI,Party Rock Anthem,"LMFAO, Lauren Bennett, GoonRock",Sorry For Party Rocking,audio_features,0.751,0.736,5,-4.168,0,0.156,0.0206,0,0.265,0.352,130.014
6jaHYV4no6PAbyo89bybrx,Piece of Me,Britney Spears,Blackout,audio_features,0.769,0.638,11,-5.054,1,0.216,0.0902,0,0.0857,0.782,115.007
3ZlFUr0RBrUYYsmlcFvD0e,Paper Planes,M.I.A.,Paper Planes,audio_features,0.447,0.848,2,-6.175,1,0.222,0.033,7.46e-05,0.65,0.485,172.253
13FpJLiYO9coo9pf5QkrTn,One Time,Justin Bieber,My Worlds - The Collection (International Package),audio_features,0.704,0.82,1,-2.535,0,0.037,0.0821,8.72e-05,0.0776,0.774,146.008
0DBIWikYnzcWygmvnG9kl5,Paparazzi,Lady Gaga,The Fame Monster (International Deluxe),audio_features,0.761,0.696,5,-3.975,0,0.0429,0.109,0,0.0979,0.408,114.919
5nAxadmtaiTIPA9VGtaYm6,Normipäivä (feat. Hank Solo),"Aste, Hank Solo",Normipäivä (feat. Hank Solo),audio_features,0.666,0.82,10,-2.151,0,0.184,0.15,0,0.119,0.684,127.078
5qsQv37yDVUDCDLPSTrIrk,New Way Home,Isac Elliot,Wake Up World,audio_features,0.566,0.738,1,-7.728,0,0.0676,0.00311,0,0.117,0.519,126.056
52CqocATRRxDJmcc5owMOh,Märkää,Petri Nygård,Märkää,audio_features,0.903,0.864,1,-3.763,1,0.0358,0.0212,0,0.511,0.961,120.06
0TIgM6L2db1fqqgdB8clhI,Mikä boogie,Fintelligens,Mun tie tai maantie,audio_features,0.908,0.704,6,-2.182,0,0.164,0.0304,0,0.0661,0.86,112.991
78twQ5XCFJMTE37ZSU0gsj,Mercy,Duffy,Rockferry,audio_features,0.793,0.859,0,-3.774,1,0.0332,0.266,0.000356,0.133,0.964,129.911
5HCJ6vOnpuQSZR6RmjnorK,Matkalaulu,PMMP,Kovemmat Kädet - Kumiversio,audio_features,0.533,0.837,4,-6.298,1,0.0373,0.136,0.00139,0.298,0.594,146.923
17te2wP80lWKpQdOexK7vN,Lämpöö,"Brädi, Redrama",Näis Kengis,audio_features,0.757,0.848,3,-4.383,1,0.196,0.124,0,0.0676,0.699,94.98
0nDqJMKcSTtYlGK6OQ3sLC,Kiss Me Thru The Phone,"Soulja Boy, Sammie",Kiss Me Thru The Phone,audio_features,0.757,0.721,7,-3.757,1,0.0986,0.0158,0,0.144,0.807,149.984
5AgZviogOxQeiadhGJyjKX,Lanit (Masa & Teurastaja) - Bonus,Justimus,Wunderboy,audio_features,0.705,0.634,4,-4.933,0,0.249,0.00214,0.0041,0.386,0.416,179.754
6ZwtCsPc7OilD2Y43QT0ix,Juuret,Antti Tuisku,Juuret,audio_features,0.688,0.83,2,-6.941,0,0.0291,0.109,0.0971,0.107,0.339,123.006
3eT0L7188RWFI9t6bTBP5o,Jos mä oisin sä,Cheek,Jos mä oisin sä,audio_features,0.828,0.877,2,-4.328,0,0.0476,0.0253,0,0.0844,0.631,110.023
3fO3kI1iGC0A5zeRePsIiG,Jossu - feat. Jukka poika,"Cheek, Jukka Poika",Jossu (feat. Jukka Poika),audio_features,0.655,0.831,2,-6.767,1,0.175,0.0888,0,0.358,0.881,199.793
78jY6qGQtZAM7E5W7APoNg,Ihmisten edessä,Jenni Vartiainen,Ihmisten edessä,audio_features,0.677,0.803,1,-4.978,0,0.0343,0.0202,0,0.11,0.723,123.006
0gKbjJEZWuOpap7zdy2I7f,Heilutaan,Tiktak,Ympyrää,audio_features,0.588,0.862,5,-5.741,1,0.0304,0.00883,0,0.0844,0.819,160.028
459EpH5UZgE6fMNPMLOgMF,Girls Just Want to Have Fun,Cyndi Lauper,True Colors: The Best Of Cyndi Lauper,audio_features,0.711,0.8,6,-4.883,1,0.0327,0.219,0.00102,0.354,0.726,120.393
4SQ7dVxDchOsmZSXRFIMzM,Frontside Ollie,Robin,Frontside Ollie,audio_features,0.655,0.879,11,-5.363,1,0.0315,0.0033,0,0.881,0.71,100.033
7gDKfEMIhyyO4asgEXwcrs,Fire Burning,Sean Kingston,Fire Burning,audio_features,0.835,0.805,1,-2.545,1,0.033,0.0166,0,0.345,0.891,122.98
2mpFm3f7QmdsVtSAIICEB7,Candy Shop,"50 Cent, Olivia",The Massacre,audio_features,0.609,0.588,7,-7.992,1,0.481,0.0305,0.000142,0.369,0.797,128.763
2ZCTP54O2dMSbVrdsg60to,Barbie Girl,Aqua,Greatest Hits,audio_features,0.764,0.948,1,-4.355,0,0.0402,0.00929,0.0773,0.416,0.911,129.967
3nx1CHOZvY83zuFmWxoRl0,Are You Ready,ABREU,Are You Ready,audio_features,0.707,0.849,11,-5.172,0,0.0954,0.0968,0,0.161,0.859,96.023
6nTiIhLmQ3FWhvrGafw2zj,American Idiot,Green Day,American Idiot,audio_features,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113
6skVPzERO0JKzamotX3NVa,Räjäytä mun mieli,ABREU,Sensuroimaton versio,audio_features,0.697,0.771,8,-5.092,0,0.0568,0.022,0,0.128,0.652,106.028
2ZHFxl8w3D3dkbUWNnifsu,Kaikki paljaana (feat. Mikael Gabriel),"ABREU, Mikael Gabriel",Sensuroimaton versio,audio_features,0.607,0.428,5,-10.094,1,0.0468,0.459,0,0.255,0.509,79.888
3WQzjw9Ghp00EzCnz0UuYz,Kaikki mussa rakastaa kaikkea sun,ABREU,Sensuroimaton versio,audio_features,0.8,0.521,1,-6.204,1,0.137,0.344,0.000471,0.159,0.723,120.958
70tEoLFWtb6sk7OSlSAa7H,Bandana,ABREU,Sensuroimaton versio,audio_features,0.74,0.762,11,-5.16,1,0.0756,0.251,6.99e-05,0.108,0.716,100.03
7rE4B853YGWod1MPAKQHMw,Kylmästä lämpimään,ABREU,Vain elämää,audio_features,0.717,0.907,5,-4.231,0,0.0509,0.18,7.03e-06,0.24,0.966,90.02
0U9qMXM2P0KtXAaGoBNQmH,Music Everywhere,ABREU,Greatest Hits,audio_features,0.615,0.959,9,-4.638,1,0.115,0.149,0,0.467,0.68,142.005
32Yj02lvdYeaUcDtxu4w8t,Stereo,ABREU,Greatest Hits,audio_features,0.553,0.891,0,-4.895,1,0.047,0.000165,0,0.183,0.565,124.992
23LXXycA1mdUutZnI1jOgg,End Of Love,ABREU,Greatest Hits,audio_features,0.518,0.776,8,-5.356,0,0.0364,0.234,1.27e-05,0.131,0.494,83.652
3AS8dkddtZNmn87X9WJTln,Vinegar - Original Radio Mix,ABREU,Greatest Hits,audio_features,0.661,0.826,9,-4.638,0,0.0304,0.00188,0.00135,0.204,0.972,125.001
62IJoIWjfyte68XLd989aT,Ivory Tower,ABREU,Greatest Hits,audio_features,0.67,0.73,8,-5.78,0,0.0313,0.0747,0,0.37,0.785,108.024
3cgRZroRvUm80CpemDiqHt,Worst Part Is Over (feat. Redrama),"ABREU, Redrama",Greatest Hits,audio_features,0.675,0.729,4,-5.375,0,0.178,0.182,1.74e-06,0.0885,0.735,90.033
2wc2eQzlnPPjqBlLAH4pTS,Tuulilasin nurkkaan,Kristiina Brask,Silmät sydämeeni,audio_features,0.614,0.532,6,-4.288,0,0.0237,0.268,1.85e-05,0.0838,0.4,84.959
1era8LgVvIKGlbZDtGbdrn,Välitunnilla,Katri Ylander,Kaikki nämä sanat,audio_features,0.556,0.752,7,-6.519,0,0.0288,0.00957,0.000325,0.143,0.392,124.007
72GnqdyP96ga16ecs6kKuc,Onko vielä aikaa?,Katri Ylander,Katri Ylander,audio_features,0.425,0.64,9,-6.365,1,0.0319,0.0755,0,0.0802,0.359,159.778
18Yps7XB1xmpW3X8Y1vqOQ,En koskaan,Katri Ylander,Katri Ylander,audio_features,0.504,0.557,9,-6.864,1,0.0284,0.113,0,0.119,0.339,147.943
4AHLwKouR4vQMK15rj2l09,Valehdellaan,Katri Ylander,Kaikki nämä sanat,audio_features,0.543,0.889,0,-6.926,1,0.081,0.082,2.26e-05,0.114,0.569,141.919
3lptv5Ztu0qRLDjqBDTDPT,Jotain Niin Oikeaa,Juha Tapio,Sinun Vuorosi Loistaa,audio_features,0.698,0.614,7,-8.256,1,0.0262,0.121,2.32e-06,0.341,0.696,114.938
4bigUKge5rD6igAkY7Ecpo,Kaksi puuta,Juha Tapio,Tähtisarja - 30 Suosikkia,audio_features,0.352,0.642,5,-5.722,1,0.0318,0.273,0,0.212,0.356,179.747
5SupfKGl0Ik6JtseaxEQ0f,Pettävällä jäällä,Juha Tapio,Suurenmoinen kokoelma: 1999-2009 (Special Edition),audio_features,0.636,0.214,7,-11.715,0,0.0398,0.918,1.36e-06,0.269,0.383,103.518
0BcuZ4l1uTFnf4XQio0lng,Sirpa - feat. Ulpu,"Arttu Wiskari, Ulpu",TOP 10,audio_features,0.722,0.881,7,-6.659,0,0.0676,0.362,0,0.103,0.899,93.993
4eSmWkVsZHb9dG6eyeIN46,Kahvimaito,Arttu Wiskari,TOP 10,audio_features,0.711,0.907,8,-4.963,0,0.0376,0.00936,0,0.336,0.713,116.0
4EkXHwwBPQvd8mEdP3wOVB,3 Foot Tall,Classified,Inner Ninja EP,audio_features,0.609,0.742,11,-5.739,0,0.0989,0.25,0,0.641,0.523,75.892
5ndfVSDyPq90jaIUhNPeby,Chained To The Rhythm,"Katy Perry, Skip Marley",Chained To The Rhythm,audio_features,0.446,0.793,0,-5.365,1,0.156,0.089,0,0.211,0.47,189.891
72ZxpfXEOPHMmqmYD0LpkR,I Got Two Phones,Dj Slim D,I Got Two Phones,audio_features,0.632,0.583,7,-7.44,0,0.135,0.215,8.43e-06,0.409,0.184,121.764
0MEuAbpzkCXjFu2ey5vKaD,Liikaa Sussa Kii,"Mikael Gabriel, Isac Elliot",Mikael Gabriel x Isac Elliot,audio_features,0.635,0.719,4,-4.233,1,0.0325,0.102,0,0.159,0.465,122.945
3S9ZWhytKUDCTUWrj0Rouo,Tumblr Girls,"G-Eazy, Christoph Andersson",Tumblr Girls,audio_features,0.663,0.406,1,-9.639,1,0.187,0.104,0.00639,0.109,0.325,121.966
7o5ch75GlnzdIsYQQ4oKZu,Empire State Of Mind,"JAY-Z, Alicia Keys",The Hits Collection Volume One [International Version (Explicit)],audio_features,0.502,0.955,11,-1.533,1,0.381,0.0265,0,0.265,0.818,173.526
4Li2WHPkuyCdtmokzW2007,Ni**as In Paris,"JAY-Z, Kanye West",Watch The Throne (Deluxe),audio_features,0.789,0.858,1,-5.542,1,0.311,0.127,0,0.349,0.775,140.022
5sNESr6pQfIhL3krM8CtZn,Numb / Encore,"JAY-Z, Linkin Park",Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,audio_features,0.687,0.793,2,-4.254,1,0.166,0.0603,0,0.582,0.751,107.045
3Osd3Yf8K73aj4ySn6LrvK,No Church In The Wild,"JAY-Z, Kanye West, Frank Ocean, The-Dream",Watch The Throne (Deluxe),audio_features,0.654,0.75,8,-7.509,0,0.105,0.246,0.0178,0.167,0.557,92.78
539HpTjkmnhbPn3p7mjByN,American Oxygen,Rihanna,American Oxygen,audio_features,0.232,0.744,2,-6.227,1,0.114,0.0508,0,0.266,0.522,78.921
3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),"Kygo, Selena Gomez",It Ain't Me (with Selena Gomez),audio_features,0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968
2PcxqqlWxVnu9y3b9pWONp,Äiti anna anteeks,Pyhimys,Pettymys,audio_features,0.554,0.747,1,-6.73,1,0.116,0.0682,0,0.114,0.678,74.85
3bfqkspKABT4pPicm6wC9F,Ass Back Home (feat. Neon Hitch),"Gym Class Heroes, Neon Hitch",The Papercut Chronicles II,audio_features,0.716,0.838,10,-4.289,1,0.0513,0.134,0,0.148,0.646,130.034
3MLOAIJNWWS8FQpvdaiKR7,Poetic Justice,"Kendrick Lamar, Drake","good kid, m.A.A.d city (Deluxe)",audio_features,0.779,0.572,6,-9.985,0,0.378,0.157,0,0.246,0.647,135.956
6p8NuHm8uCGnn2Dtbtf7zE,Slippery (feat. Gucci Mane),"Migos, Gucci Mane",Culture,audio_features,0.92,0.675,1,-5.661,0,0.263,0.307,0,0.104,0.749,141.967
4ckuS4Nj4FZ7i3Def3Br8W,Sneakin’,"Drake, 21 Savage",Sneakin’,audio_features,0.806,0.558,8,-6.538,1,0.172,0.00496,1.45e-06,0.16,0.26,85.011
4TSDz7xZtxIXeKwiOuCe25,Me U & Hennessy (feat. Lil Wayne),"DeJ Loaf, Lil Wayne",Me U & Hennessy (feat. Lil Wayne),audio_features,0.417,0.551,2,-8.361,1,0.272,0.56,0,0.129,0.216,86.848
3p6fkbeZDIVqapfdgQe6fm,Famous,Kanye West,The Life Of Pablo,audio_features,0.469,0.754,6,-3.664,1,0.13,0.0679,0,0.106,0.421,174.068
4Km5HrUvYTaSUfiSGPJeQR,Bad and Boujee (feat. Lil Uzi Vert),"Migos, Lil Uzi Vert",Culture,audio_features,0.926,0.666,11,-5.314,1,0.244,0.0611,0,0.123,0.168,127.079
0SGkqnVQo9KPytSri1H6cF,Bounce Back,Big Sean,I Decided.,audio_features,0.78,0.575,1,-5.628,0,0.139,0.106,0,0.129,0.273,81.502
1MksGqIztTT6M9R1ErKVs8,No Favors,"Big Sean, Eminem",I Decided.,audio_features,0.482,0.781,11,-5.334,1,0.411,0.629,2.87e-06,0.413,0.336,57.967
267ZRvvVgsGPevJuvEGyug,"3 on (feat. Tinashe, Drake)","ScHoolboy Q, Drake, Tinashe",Schoolboy Q 2,audio_features,0.797,0.569,9,-8.554,1,0.112,0.153,0,0.296,0.51,101.02
109Vtt6NArbNNkDSUuFIP6,Birthday,Katy Perry,PRISM,audio_features,0.715,0.664,11,-5.113,1,0.0702,0.0938,2.5e-06,0.116,0.839,126.063
4E8KoNTXZnWDE3cCjjw8FU,Break Free,"Ariana Grande, Zedd",Break Free,audio_features,0.686,0.692,7,-5.325,0,0.0454,0.0063,4.54e-05,0.251,0.23,129.947
4gV2hfZ6GyKDf615GDjpc8,Bailando - Spanish Version,"Enrique Iglesias, Descemer Bueno, Gente De Zona",SEX AND LOVE,audio_features,0.699,0.79,7,-3.51,1,0.115,0.0501,1.81e-06,0.0309,0.959,90.922
1UOOmpuCQn0uZH2QVBf5nR,Don't Stop,5 Seconds of Summer,Don't Stop,audio_features,0.559,0.957,8,-2.933,1,0.0625,0.00359,8.13e-05,0.0476,0.896,149.944
6tBj7z0nVIKkNVOi39PU78,Only One,Aste,The Voice Kesähitti 2014,audio_features,0.567,0.832,2,-4.337,1,0.0824,0.000726,0,0.0795,0.492,122.0
6izhPbUU3CeMYvTT74YHnb,I Want You To Know,"Zedd, Selena Gomez",I Want You To Know,audio_features,0.561,0.877,9,-2.215,0,0.0659,0.00621,8.11e-06,0.28,0.375,130.003
6WC5fhc9XMaCrUNKNjm9xE,Thumbs,Sabrina Carpenter,EVOLution,audio_features,0.73,0.718,8,-3.496,1,0.0478,0.0284,0,0.0892,0.127,135.045
6VRghJeP6I0w1KxkdWFfIh,Believer,Imagine Dragons,Believer,audio_features,0.77,0.787,10,-4.402,0,0.113,0.0482,0,0.108,0.699,125.013
7bpvfjoneSQvW0tbtVm1Jk,"Ooh La La (from ""The Smurfs 2"")",Britney Spears,"Ooh La La (from ""The Smurfs 2"")",audio_features,0.69,0.568,6,-4.501,1,0.0525,0.0165,6.98e-06,0.111,0.728,128.059
1DtLEy4iQrVQPaBNFw8zIt,Radar,Britney Spears,Radar,audio_features,0.648,0.664,4,-6.617,0,0.164,0.25,1.18e-06,0.33,0.484,127.917
7CMIy0uwXyeBv2MvaEUJM1,Leave It All To Me (Theme from iCarly) (feat. Drake Bell),"Miranda Cosgrove, Drake Bell",Leave It All To Me (Theme from iCarly) (feat. Drake Bell),audio_features,0.233,0.8,7,-5.543,1,0.105,0.00294,0,0.0594,0.564,209.767
57wQPQnNjbf6ltxfyDyefN,Tämä on totta,Laura Närhi,Suuri sydän,audio_features,0.596,0.85,11,-6.317,0,0.033,0.0154,0.0157,0.318,0.48,130.078
4K0zMUoKybQpmyb9Y3y8mJ,Been On,G-Eazy,Been On,audio_features,0.656,0.638,1,-7.764,0,0.331,0.0038,1.76e-05,0.106,0.224,160.216
4mOzCl91PC3VqkiPjerm5d,We Winnin',DeJ Loaf,#AndSeeThatsTheThing,audio_features,0.694,0.506,0,-5.625,1,0.0556,0.0966,0,0.336,0.327,138.01
1hwSyhPlmRgiOHg7MiFXbu,Waves,Kanye West,The Life Of Pablo,audio_features,0.571,0.573,10,-4.533,1,0.0383,0.0391,8.64e-06,0.331,0.0542,96.122
2nBI3iWLhupR7LyAJ5GGkE,Champions,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travis Scott, Yo Gotti, Quavo, Desiigner",Champions,audio_features,0.692,0.774,6,-2.48,0,0.0876,0.0623,0,0.873,0.349,134.952
077IVIW6uv1lL78x7a3Oc3,"How Far I'll Go - From ""Vaiana""",Alessia Cara,"How Far I'll Go (From ""Vaiana"")",audio_features,0.309,0.544,9,-9.621,1,0.352,0.155,0.000265,0.0727,0.16,180.979
6KBOvrddbomdb9dkarvwCl,Rolex,Ayo & Teo,Rolex,audio_features,0.797,0.88,1,-2.534,1,0.04,0.0813,0,0.272,0.779,144.925
0dA2Mk56wEzDgegdC6R17g,Stay (with Alessia Cara),"Zedd, Alessia Cara",Stay,audio_features,0.679,0.634,5,-5.024,0,0.0654,0.232,0,0.115,0.498,102.013
1sXUWdKx03aP9Gmzft58rt,Issues,Julia Michaels,Issues,audio_features,0.683,0.427,8,-6.827,1,0.0777,0.368,0,0.0604,0.426,113.634
5fIq2ovEhDIyV5Hx1epC4c,1000 Nights,FRENSHIP,1000 Nights,audio_features,0.594,0.709,6,-9.541,0,0.0377,0.0315,0.0562,0.0738,0.587,90.001
46HWwWIq2piTvm6nYmSDSY,Used To Have It All,"FÄIS, Afrojack",Used To Have It All,audio_features,0.62,0.878,5,-4.538,0,0.0436,0.156,9.17e-06,0.578,0.665,125.026
